ASF,FG,MN,ED,INV_LOG,ND,STD,Y
1,0,1,1,0.380645754,0,1,0
1,0,0.877512229,0.746014449,0.38023068,0,1,0
1,0,0.63011629,0.73626574,0.380846263,0,1,0
1,0,1,1,0.380643502,0.26910562,1,0
1,1,0.181910779,0,0.381093378,0,1,0
0,0.26213465,0,0,0.380812252,1,1,0
1,0.16570925,0,0.414533694,0.379504779,0,1,0
1,0,0.65074805,0.255212224,0.379356929,0,1,0
1,0,1,0.760468175,0.380013244,0.413434223,1,0
1,0.459171181,1,1,0.380615518,0,0,0
0,1,0,0,0.380032181,0,0,0
0.04085882,1,0,0,0.381561945,0,0,0
0.365682968,0.40830003,0,0,0.381182577,0,0,0
1,0.169568249,0.113366647,0.376468032,0.381099848,0,0,0
0,0,1,1,0.381257727,0,0.716337131,1
0,0,1,1,0.381461461,0,0.71817164,1
1,0,1,1,0.38101049,0,0.738677589,1
0,0,1,1,0.380926112,0,0.725018957,1
0,0,1,1,0.381510358,0,0.762379173,1
0,0,1,1,0.381874438,0,0.625405056,1
1,0,1,1,0.381515704,0,0.455407113,1
1,0,1,1,0.380874123,0,0.614045447,1
1,0,1,1,0.381170016,0,0.00071808,1
1,0,1,1,0.381465563,0,0.253550955,1
1,0,1,1,0.381363186,0,0,1
1,0,1,1,0.381182353,0,0.023636902,1
1,0,1,1,0.381431333,0,0,1
1,0,1,1,0.381836351,0,0,1
1,0,1,1,0.382152856,0,0.454261925,1
1,0,1,1,0.382136658,0,0.239191647,1
1,0,1,1,0.381272088,0,0.196961494,1
0,0,1,1,0.381276766,0,0.941415928,1
1,0,1,1,0.381222325,0,0.36042836,1
1,0,1,1,0.380983705,0,0.561384568,1
1,0,1,1,0.381961591,0,0.167351453,1
0,0,1,1,0.381312939,0,0.595157577,1
1,0,1,1,0.381551166,0,0.481878021,1
1,0,1,1,0.381459182,0,0,1
1,0,1,1,0.381303013,0,0,1
1,0,0.545759412,0.486965964,0.380277387,0,1,0
0,0,0,0,0.38084793,1,1,0
1,0,0.292899319,0.383642984,0.379733815,0,1,0
1,0,0,0,0.380230083,0,1,0
1,0,0.185847098,0.051276904,0.380588826,0,1,0
1,0,0.436425549,0.130699889,0.381165882,0,1,0
1,0,0.124999888,0,0.38061767,0,1,0
1,0,0,0,0.380653579,0,1,0
1,0,0.55069165,0.186583661,0.380681203,0,1,0
1,0,0.72135162,0.490426076,0.381088711,0,1,0
0,0,0,0,0.380577002,0,1,0
0,0,0,0,0.380810682,0,1,0
1,0,0.519627576,0,0.381128565,1,1,0
0,0,0,0,0.379873136,0.056237327,1,0
1,0,0,0,0.380767472,0,1,0
0,0,0,0,0.382157495,0,0,0
1,0,1,1,0.377885864,0,1,0
0,1,0,0,0.381569712,0.93122121,0,0
1,0,1,1,0.380491702,1,0.195299411,0
1,0,1,1,0.381722722,0,0.437680278,0
0,0,1,1,0.381100703,0,1,1
0,0,1,1,0.380657368,0,1,1
0,0,1,1,0.381631565,0,1,1
1,0,1,1,0.381113165,0,0.960198369,1
0,0,1,1,0.38117355,0,1,1
0,0,1,1,0.38101388,0,1,1
1,0,1,1,0.381758323,0,1,1
1,0,1,1,0.381319824,0,0.478042378,1
1,0,1,1,0.381197262,0,1,1
0,0,1,1,0.381625552,0,1,1
0,0,1,1,0.381716799,0,1,1
1,0,1,1,0.381916236,0,0.811948042,1
0.206390225,0,1,1,0.381590874,0,0.917575337,1
0,0,1,1,0.381017658,0,1,1
0,0,1,1,0.381828439,0,1,1
0,0,1,1,0.3808634,0,1,1
1,0,1,1,0.381190145,0,0.816136664,1
0,0,1,1,0.381675184,0,1,1
1,0,1,1,0.38177371,0,0.763953067,1
0,0,1,1,0.381823666,0,1,1
0,0,1,1,0.381505765,0,1,1
1,0,1,1,0.38194956,0,0.629138114,1
0.927644469,0,1,1,0.381898227,0,1,1
0,0,1,1,0.38124416,0,1,1
0,0,1,1,0.380891319,0,1,1
1,0,0,0,0.381173514,1,1,0
1,0.479208115,0,0,0.379203792,0.618399501,1,0
1,0,0.865787888,0,0.379370437,0,1,0
1,0,0.515789284,0,0.378988687,0,1,0
1,0,0.580065449,0.099087058,0.379776124,0,1,0
1,0,0.786585288,0.437885157,0.380966933,0.341279248,1,0
1,0,0.156080184,0.012057306,0.380816951,1,1,0
1,0,0.435369457,0.093824948,0.379078932,0.406914328,1,0
1,0,0.772269104,0.607790036,0.380572778,0.656156789,1,0
1,0,1,0.990219072,0.380708947,0.774875539,1,0
0,0.106609163,0,0,0.378829855,1,1,0
1,0,0.429830359,0,0.380188508,0.66856495,1,0
1,0,0,0,0.379533871,0,1,0
1,0,0.366618303,0,0.37903564,0,1,0
1,0,0,0,0.379925665,1,1,0
1,1,1,1,0.380161847,0,0.938004305,0
1,0,1,1,0.382273652,0,1,0
0,0.22464635,0,0,0.382066626,0,0,0
1,0,0.153901764,0.682520819,0.381821118,0.643563671,0,0
1,0,1,1,0.381460531,0,1,0
1,0,1,1,0.381610309,0.428953057,1,1
1,0.223397682,1,1,0.38044079,1,1,1
1,0,1,1,0.381463874,0,0.958819454,1
1,0,1,1,0.380564325,0,1,1
1,0,1,1,0.380673243,0,1,1
0.990665554,0,1,1,0.379773076,0.123548725,1,1
1,0,1,1,0.381485807,0.470285306,1,1
0.981215447,0,1,1,0.37992045,0,1,1
1,0,1,1,0.381449826,0,0.950702719,1
1,0,1,1,0.38106097,0,1,1
1,0,1,1,0.380476867,0,1,1
1,0,1,1,0.380515564,0.055827925,1,1
1,0,1,1,0.381484142,1,1,1
1,0,1,1,0.38155121,0,1,1
1,0,1,1,0.381777196,0,1,1
1,0,1,1,0.381504038,0,1,1
1,0,1,1,0.381534094,0,1,1
1,0,1,1,0.380209087,0.766861321,1,1
1,0,1,1,0.380461898,0,0.945269364,1
1,0,1,1,0.381116507,0,1,1
1,0,1,1,0.381903771,0,0.65257638,1
0.976736612,0,1,1,0.381311963,0.28286402,1,1
1,0,1,1,0.381174347,0,1,1
1,0,1,1,0.381744267,0.303541651,1,1
0.856037192,0,1,1,0.38150619,0.317285574,1,1
1,0,1,1,0.380773177,0,1,0
1,0,0.650448824,0.580439629,0.381023725,0,1,0
1,0,1,1,0.381088876,0,1,0
1,0,1,1,0.381343321,0,1,0
1,0.557721814,0.806768959,0.922427431,0.379905974,0,1,0
0,0,0,0,0.381086538,0,1,0
1,1,0.296877687,0.190550711,0.380399779,0,1,0
1,0,0.620856773,0.59693706,0.379545383,0,1,0
1,0,1,1,0.381068243,0,1,0
1,0,1,1,0.380623814,0,1,0
1,0,0.611259738,0.6173035,0.380940538,0,1,0
1,0,0.178573012,0.423655785,0.380841698,0,1,0
1,0,0.135354936,0.163113407,0.380134263,0,1,0
1,0,1,0.993361436,0.380965643,0,1,0
1,0,1,1,0.381010736,0,1,0
1,0,1,1,0.380964156,0,1,0
1,0,1,1,0.38095205,0,1,0
1,0,1,1,0.380008017,0,1,0
1,0,1,1,0.380873956,0,1,0
1,0,1,1,0.380838845,0,1,0
1,0,1,0.996314115,0.380800835,0,1,0
1,0,0.568984035,0.964767036,0.37995366,0,1,0
1,0.406232813,0.748406969,0.755006577,0.381185599,0.336064108,1,0
1,0,1,1,0.380469159,0,1,0
1,0,1,1,0.379345612,0,1,0
1,0,1,1,0.380883064,0,1,0
1,0,1,1,0.380603695,0,1,0
1,0,1,1,0.380987094,0,1,0
1,0.586003892,0.549030224,0.608668917,0.38116288,1,1,0
1,0,0.038074631,0.395974519,0.379554319,0,1,0
1,0,0.785578663,0.868414789,0.380809592,0,0,0
0,1,1,1,0.382498896,0,1,0
0,0.273583019,1,1,0.379890584,0,1,0
1,0.277519003,1,1,0.38075612,0,1,0
1,1,1,1,0.380937622,0,1,0
0,0.240019756,0,0,0.381232941,0,0,0
1,0.343531761,1,1,0.381055002,0,1,0
1,0,1,1,0.380964236,0,1,0
0.875328226,0,0.39928484,0.143938166,0.382370312,0,0,0
0.012755628,1,1,1,0.381300734,1,1,0
1,0,1,1,0.381850007,0,0.558650824,1
1,0,1,1,0.3813683,0,0.514005357,1
1,0,1,1,0.381429349,0,0.288947742,1
1,0,1,1,0.381743017,0,1,1
0.752896365,0,1,1,0.381495598,0,1,1
1,0,1,1,0.38163083,0,0.284773981,1
1,0,1,1,0.381354049,0,1,1
0.837145995,0,1,1,0.381683901,0,1,1
1,0,0.820422447,0.872578908,0.381637027,0,0,1
1,0,1,1,0.381206783,0,0.855398801,1
1,0,1,0.806422225,0.381094015,0,0.063677707,1
1,0,0.827022631,0.871951241,0.381131896,0,0,1
1,0,1,1,0.381145717,0,0.469411258,1
1,0,1,1,0.381845801,0,0.576973102,1
1,0,1,1,0.381969221,0,0.549804326,1
1,0,0.947839524,1,0.381375448,0,0,1
1,0,1,1,0.381413955,0,0.533457316,1
0,0,1,1,0.381000002,0,1,1
1,0,1,1,0.381597524,0,1,1
1,0,1,1,0.381492946,0,0.272051471,1
1,0,1,1,0.381461803,0,0.434290738,1
1,0,1,1,0.380927129,0,0.850693494,1
0.958187185,0,1,1,0.381467207,0,1,1
1,0,1,1,0.380605002,0,1,1
1,0,1,1,0.381267232,0,0.969472263,1
1,0.372758648,1,1,0.380389419,0,1,0
1,1,1,1,0.381441786,0,1,0
1,0,1,1,0.381185216,0,1,0
1,0,1,1,0.380762374,0,1,0
1,0,1,1,0.380552815,0,1,0
1,0.290209987,1,1,0.380550976,0,1,0
1,0,1,1,0.380942614,0,1,0
1,0,1,1,0.380712551,0,1,0
1,0,1,1,0.380213225,0,1,0
1,0,1,1,0.380680368,0,1,0
1,0,1,1,0.380592794,0,1,0
1,0,1,1,0.381023159,0,1,0
1,0,1,0.807172218,0.3807327,0,1,0
1,0,1,0.802540172,0.380440102,0,1,0
1,0,1,1,0.380839014,0,1,0
1,0,1,1,0.381068802,0,1,0
1,0,1,1,0.380839448,0,1,0
1,0,1,1,0.380523025,0,1,0
1,0,1,1,0.380973008,0,1,0
1,0,1,1,0.380777152,0,1,0
1,0,1,1,0.380961658,0,1,0
1,0,1,1,0.380571184,0,1,0
1,0,1,0.994387307,0.380783398,0,1,0
1,0,1,1,0.380633013,0,1,0
1,0.111004181,1,0.925972802,0.380860386,0,1,0
1,0.796525393,0.602947958,0.602092916,0.381245943,0.487557201,1,0
1,0.412173223,0.889257101,0.903733084,0.380561103,0,1,0
0,1,0,0,0.381438987,1,1,0
1,1,0,0,0.381193469,0.76234178,1,0
1,0,1,1,0.380951391,0,1,0
0,0,0,0,0.380918971,0,0,0
1,0,1,0.783128244,0.381049254,0,0.200786569,0
0,0,1,1,0.380241242,0,1,0
0,0.438571781,1,1,0.381649243,0,1,0
1,0,0.761783412,0.649428487,0.381922294,0,0,0
1,1,1,1,0.3802578,0,1,0
0,1,1,1,0.381729609,0,1,0
1,1,0.84968582,0.640998065,0.382113187,0,0.748375369,0
0,1,1,1,0.382278671,0,1,0
0,0,1,1,0.380750448,0,1,0
0.367442443,0,1,1,0.381081698,0,1,1
0,0.046599051,1,1,0.38143383,0,1,1
0,0,1,1,0.380180657,0,1,1
0.165329793,0,1,1,0.381189847,0,1,1
0,0,1,1,0.38104112,0,1,1
1,0,1,1,0.38127054,0,1,1
0,0,1,1,0.381187545,0,1,1
1,0,1,1,0.381365979,0,1,1
0,0,1,1,0.381211318,0,1,1
1,0,1,1,0.381496539,0,1,1
1,0,1,1,0.381335819,0,1,1
0,0,1,1,0.380932757,0,1,1
1,0.474241671,1,1,0.380533231,0,0.758655554,1
0,0,1,1,0.380824195,0,1,1
0,0,1,1,0.381155989,0,1,1
1,0,1,1,0.381458209,0,0.92937084,1
0,0,1,1,0.381110055,0,1,1
0,0,1,1,0.382004221,0,1,1
0,1,1,1,0.381274721,0,1,1
0,0,1,1,0.381710295,0,1,1
0,0.107123491,1,1,0.381285792,0,1,1
0,0,1,1,0.381022293,0,1,1
1,0,1,1,0.381891792,0,1,1
1,0,1,1,0.381240245,0,1,1
0,0,1,1,0.381202034,0,1,1
0,0,1,1,0.380656848,0,1,0
0,0,1,1,0.380622823,0,0.466613445,0
0,0,1,1,0.380679849,0,1,0
0,0,1,1,0.380282626,0,1,0
0,0,1,1,0.379630521,0,1,0
0,0,1,1,0.380180655,0,0,0
1,0,1,1,0.37902225,0,0,0
0,0,1,1,0.380529114,0,0,0
0,0,1,1,0.380235216,0,1,0
0,0,1,1,0.380884718,0,0,0
0,0,1,1,0.380906446,0,1,0
0,0,1,1,0.3807895,0,0,0
0,0,1,1,0.381106367,0,0.423130769,0
0,0,1,1,0.381086777,0,1,0
0,0,1,1,0.380970656,0,1,0
0,0,1,1,0.381063438,0,1,0
0,0,1,1,0.380939336,0,1,0
0,0,1,1,0.380565243,0,1,0
0,0,1,1,0.381009589,0,1,0
0,0,1,1,0.380961271,0,1,0
0,0,1,1,0.38066041,0,0.953755488,0
0,0.591550875,1,1,0.381473787,1,1,0
0,0,1,1,0.380858497,0,1,0
0,0,1,1,0.381001821,0,1,0
0,0,1,1,0.381010048,0,1,0
0,0,1,1,0.380942906,0,0.8839998,0
0,0,1,1,0.380698643,0,0,0
0,0,1,1,0.380878213,0,1,0
0,0,1,1,0.380729042,0,0.630723427,0
0,0,1,1,0.380385816,0.630750624,1,0
1,0,0.595230917,0.130141768,0.381454557,0,0,0
1,0,1,1,0.37890202,0,0.221063699,0
1,0,1,1,0.381144294,0,0.630543823,0
1,0,1,1,0.380671713,0,0.606227434,0
1,1,0,0,0.381784799,1,0.278194848,0
1,0.927816883,0,0,0.380382066,0,0,0
0,0,1,1,0.379294312,0,1,0
1,0,1,1,0.382291686,0,0.545766301,0
0,0,0,0,0.376586054,0,0,0
1,0.532862671,0,0,0.37862485,0,0,0
1,0,0.547466333,0.274670168,0.381797,0,0,1
1,0,0.383525876,0.092008307,0.381230267,0,0,1
1,0,0.596317862,0.10886065,0.381112471,0,0,1
1,0,1,1,0.38089091,0,0.676047706,1
1,0,0.276511178,0,0.381711737,0,0,1
1,0,0.163564313,3.84E-05,0.381324761,0,0,1
1,0,0.171303981,0,0.381040968,0,0,1
1,0,0.199104006,0,0.381332732,0,0,1
1,0,0.183591332,0,0.381606083,0,0,1
1,0,0.15145,0,0.381958327,0,0,1
1,0,1,0.710232077,0.381576967,0,0,1
1,0,1,0.701710452,0.380658673,0,0,1
1,0,0,0,0.381224354,0,0,1
1,0,0.175136147,0,0.381104875,0,0,1
1,0,0.43024594,0.019419183,0.381008915,0,0,1
1,0,0.14417546,0.084831112,0.381381681,0,0,1
1,0,0.880876837,0.218260683,0.381128479,0,0,1
1,0,0.456255317,0,0.381429873,0,0,1
1,0,0,0,0.381569661,0,0,1
1,0,0,0,0.381147551,0,0,1
1,0,0,0,0.381190299,0.32439813,0,1
1,0,0,0,0.381493481,0,0,1
0,0,0,0,0.381419019,0,0,1
1,0,0.045733246,0,0.38137846,0,0,1
1,0,0.637650125,0,0.381354386,0,0,1
1,0,0.962102848,0.706658824,0.380918979,0,1,0
0.302725655,0,1,1,0.380376755,0,1,0
1,0,1,1,0.380815342,0,1,0
1,0,1,1,0.38053415,0,1,0
1,0,1,1,0.381199686,0,1,0
1,0,1,1,0.380062703,0,1,0
1,0,1,1,0.380700306,0,1,0
1,0,1,0,0.38110602,0,1,0
1,0,1,0,0.380636101,0,1,0
1,0,1,0,0.380805352,0,1,0
0,0,1,1,0.381037853,0,1,0
0,0,1,1,0.380997986,0,1,0
1,0,1,1,0.380492401,0,1,0
0.099245863,0,1,1,0.380876057,0,1,0
0,0,1,1,0.381010837,0,1,0
0.709845419,0,1,1,0.380822867,0,1,0
0,0,1,1,0.380858817,0,1,0
0,0,1,1,0.380772856,0,1,0
0,0,1,1,0.380757914,0,1,0
0,0,1,1,0.380871827,0,1,0
1,0,0.824040018,0.779116167,0.380889141,0.15615744,1,0
1,0.616627025,0.971087406,1,0.381236109,0.340014551,1,0
0,0,0,0,0.381287744,1,1,0
1,0,0.966770996,0.714155835,0.379448804,0,1,0
1,0,1,1,0.380141896,0,1,0
1,0,0.329942343,0.341928868,0.380086736,1,1,0
1,0,1,1,0.380062471,0,1,0
0,0,0,0,0.381240127,0.573583926,1,0
0.579125165,0,0.138816154,0.127154821,0.380831005,0,1,0
1,0,0.466885972,0.574584571,0.380966447,0.727751539,1,0
1,0,1,1,0.381416333,0,1,0
0,0,1,1,0.381656795,0,1,0
0.376229297,0,1,1,0.381113997,0,1,0
0,0,0,0,0.378298169,0,0,0
1,0,1,0.599208097,0.380093427,0,1,0
0,0,1,1,0.379791141,0,1,0
1,0,0.991945219,1,0.381392272,0,0,0
1,0,1,1,0.379420311,0,0.446574531,0
1,0,0.965604164,0.20832713,0.379006997,0,1,0
1,1,0.153325057,0,0.381530493,0.929553844,0,0
1,0,1,1,0.381046099,0,0.711063247,1
0.511193689,0,0.351646768,0.91533207,0.381260775,0,0,1
0.364464847,0,0.640544283,0.958097072,0.38106272,0,0,1
0.558198043,0,0,0.128126788,0.38102489,0,0,1
1,0,1,1,0.381079311,0,0,1
1,0,1,1,0.381162425,0,0.807785595,1
1,0,0.801786548,1,0.381480312,0,0.05380299,1
0,0,0,0.270220531,0.381814326,0,0,1
1,0,1,1,0.38089757,0,1,1
1,0,1,1,0.381415119,0,0,1
1,0,1,1,0.381578173,0,0.204253318,1
1,0,1,1,0.380591526,0,1,1
1,0,0.723274311,1,0.381083876,0,0,1
1,0,0.855214844,1,0.380631107,0,0.08978848,1
1,0,1,1,0.381383093,0,0.820507453,1
1,0,0.348267627,0.69490224,0.381187483,0,0,1
1,0,1,1,0.381031417,0,0.972375067,1
0.614442191,0,0.252583686,0.808312279,0.381470048,0,0,1
1,0,1,1,0.381102056,0,0,1
1,0,1,1,0.382240014,0,0.817924582,1
1,0,0.449843691,0.497850011,0.381423108,0,0,1
0,0,1,1,0.381496425,0,1,1
1,0,0.957878812,1,0.381172496,0,0.357412726,1
0.790944362,0,0.318608387,0.849137473,0.381919693,0,0,1
1,0,0.889671496,1,0.381883771,0,0,1
0,0,1,1,0.380709761,0,1,0
0,0,1,1,0.380484744,0,1,0
0,0,1,1,0.380917401,0,1,0
0,0.136400734,1,1,0.380872178,0,1,0
0,0,1,1,0.380973414,0,1,0
0,0,1,1,0.38105615,0,1,0
0,0,1,1,0.38080254,0,1,0
0,0,1,1,0.381129803,0,1,0
0,0,1,1,0.380636827,0,1,0
0,0,1,1,0.380187107,0,1,0
0,0,1,1,0.380937815,0,1,0
0,0,1,1,0.380866167,0,1,0
0,0,1,1,0.380976743,0,1,0
0,0,1,1,0.38088322,0,1,0
0,0,1,1,0.380844957,0,1,0
0,0,1,1,0.380961366,0,1,0
0,0,1,1,0.380951673,0,1,0
0,0,1,1,0.380842376,0,1,0
0,0,1,1,0.380745476,0,1,0
0,0,1,1,0.380860123,0,1,0
1,0,0.670983036,1,0.380089275,0.820797261,1,0
0.005853006,0,1,1,0.379363368,0,1,0
0.134480255,0,1,1,0.38071535,0,1,0
0.995716594,0,1,1,0.379822013,0,1,0
0.191069105,0,1,1,0.380520537,0,1,0
0.095811818,0,1,1,0.37952363,0,1,0
0,0,1,1,0.379595556,0,1,0
0.044930043,0,1,1,0.380768836,0.601737693,1,0
1,0.199783409,0.677311279,0.685204005,0.380052023,1,1,0
1,0.567166268,1,1,0.381030577,0,1,0
1,0,1,1,0.380500132,0,0.730459601,0
0,0,1,1,0.381849279,0.57868292,1,0
0.177796076,0,1,1,0.380116847,0,1,0
1,0,0,0,0.380573465,0.763663935,0,0
1,1,0,0,0.379972074,0,0,0
1,0,0.738094447,1,0.381205583,0,0.757897031,0
1,1,0,0,0.381823109,0,0,0
1,0,1,1,0.379740785,0,1,0
0.646133514,0,1,1,0.380711512,0,1,0
0,0.800096099,0,0,0.380394753,0,1,0
1,0,0.67157198,0.609552477,0.381610297,0,0,1
1,0,1,1,0.380851419,0,0.559798234,1
1,0,1,0.837903896,0.380463971,0,0.164922163,1
1,0,1,1,0.381093213,0,0.217576175,1
1,0,0.854224506,0.534417582,0.381247048,0,0,1
1,0,0.641777238,0.194739161,0.381120979,0.145525525,0,1
1,0,1,1,0.380953784,0,1,1
1,0,0.459819324,0.131656137,0.381194373,0,0,1
1,0,0.228266079,0,0.381524976,0.099344688,0,1
1,0,0.726605891,0.00781157,0.381150517,0,0,1
1,0,1,1,0.38050637,0,0.102196135,1
1,0,1,0.984087937,0.38180247,0,0.04028015,1
1,0,0.425943257,0,0.381597096,0,0,1
1,0,0.981072865,0,0.381409758,0,0,1
1,0,1,1,0.38157598,0,0.266152805,1
1,0,0.079969871,0.148953012,0.381301376,0,0,1
1,0,0.053106874,0.027633515,0.381731793,0.157365334,0,1
1,0,1,0.508995999,0.380931024,0,0,1
1,0,0.908199741,0.091515435,0.381577621,0,0,1
1,0,1,0.378246473,0.381523362,0,0,1
1,0,1,0.902766717,0.381302604,0,0.087767722,1
1,0,1,1,0.381019108,0,0.571102166,1
1,0,1,1,0.380177869,0,0.892603317,1
1,0,1,1,0.381470632,0,0.547481595,1
0,0,0,0,0.381398276,0,0,1
1,0,1,1,0.380722906,0,1,0
1,0,1,1,0.379975724,0,1,0
1,0,1,1,0.381130244,0,1,0
1,0,0,0,0.379951163,0,1,0
1,0,1,0.894048471,0.380901491,0,1,0
1,0,1,1,0.380674889,0,1,0
1,0,1,0.849617807,0.38080265,0,1,0
1,0,1,1,0.381021155,0,1,0
1,0,1,1,0.380775764,0,1,0
1,0,1,1,0.380898769,0,1,0
1,0,1,1,0.380877462,0,1,0
1,0,1,1,0.380918746,0,1,0
1,0,1,1,0.380865464,0,1,0
1,0,1,1,0.380973612,0,1,0
1,0,1,1,0.38079692,0,1,0
1,0,1,1,0.380979986,0,1,0
1,0,1,1,0.380949567,0,1,0
1,0,1,1,0.380819919,0,1,0
1,0,1,1,0.380961679,0,1,0
1,0,1,1,0.380906206,0,1,0
1,0,0.106054165,0.404836803,0.38053484,0.604650401,1,0
0,0,0,0,0.381087326,1,1,0
1,0,0,0,0.381196727,1,1,0
1,0,1,1,0.379675742,0,1,0
1,0,0.637386655,0.703335245,0.380902397,0.587651529,1,0
1,0,0.955165947,0.448665671,0.380416846,0,1,0
0.805754389,0,0.041286655,0.122703702,0.379596083,1,1,0
1,0,0.308193852,0.293421375,0.381227282,0.561928753,1,0
0.284562971,0,0,0,0.381017,1,1,0
1,0,1,0.790469113,0.380977793,0.837763895,1,0
1,1,0,0,0.380297579,0.917729164,1,0
1,0,0.637433064,0,0.380739464,0,1,0
0,0,1,1,0.380842246,0,1,0
1,0.650513164,0.321066525,0.01562103,0.37898533,0,1,0
0,0.250524232,1,1,0.380851606,0,1,0
1,0,0.695115196,1,0.380604962,0.093987223,1,0
1,0,0.799477056,1,0.381480277,0,0.052640116,0
1,0,1,1,0.381898456,0,1,0
1,1,0.247963491,0,0.381335989,0,1,0
0,0.235015555,0,0,0.37966301,0,0,0
1,0,0.953370733,1,0.380969575,0,0.243712758,1
1,0,0,0.35944325,0.38077845,0,0,1
0,0,1,1,0.380007006,0,1,1
1,0,0.754107745,1,0.381545871,0,0,1
1,0,1,1,0.381057168,0,0.358303424,1
1,0,0,0.171776924,0.381469522,0,0,1
1,0,1,1,0.381517665,0,0.715721269,1
1,0,0,0.725498715,0.381559282,0,0,1
1,0,0,0.718403588,0.381044732,0,0,1
1,0,1,1,0.382023429,0,0.507809989,1
0,0,1,1,0.381714491,0,1,1
1,0,1,1,0.381240165,0,0.029375947,1
1,0,0,0.456298479,0.381369471,0,0,1
0,0,1,1,0.381259714,0,1,1
1,0,0.689331042,1,0.381501665,0,0,1
1,0,0.618322783,1,0.380651483,0,0.039279627,1
1,0,0.275194291,0.840930764,0.380962789,0,0,1
0.563818059,0,0,0,0.380466972,0,0,1
1,0,0.372218777,1,0.381239427,0,0,1
1,0,0,0.233410615,0.381474457,0,0,1
1,0,0.188495094,0.694075032,0.381239635,0,0,1
1,0,0.346436074,0.649951299,0.381054359,0,0,1
1,0,1,1,0.381153193,0,0.512931424,1
1,0,0.476912719,0.844367667,0.380931111,0,0.110981888,1
0,0,1,1,0.38166283,0,1,1
1,0,1,1,0.380646975,0,1,0
1,0,1,1,0.380275909,0,1,0
1,0,1,1,0.380430432,0,1,0
1,0,1,1,0.380314173,0,1,0
1,0,1,1,0.38032996,0,1,0
1,0,1,0.352042846,0.379988613,0,1,0
1,0,1,1,0.380685353,0,1,0
1,0,1,1,0.380694612,0,1,0
1,0,1,1,0.380787265,0,1,0
1,0,1,1,0.381028925,0.139736157,1,0
1,0,1,1,0.38093566,0,1,0
1,0,1,1,0.380822189,0,1,0
1,0,1,1,0.380992476,0,1,0
1,0,1,1,0.380991123,0,1,0
1,0,1,1,0.381025999,0,1,0
0.878183423,0,1,1,0.380848165,0,1,0
1,0,1,1,0.380732552,0,1,0
1,0,1,1,0.380964239,0,1,0
1,0,1,1,0.380784459,0,1,0
0.454346097,0,1,1,0.380865194,0,1,0
1,0,1,1,0.380892713,0,1,0
1,0,1,1,0.380775683,0,1,0
1,0,1,1,0.380169434,0,1,0
1,0,0.040805187,0.751855792,0.380721806,0.745509702,1,0
1,0,0.919203819,1,0.380055545,0,1,0
1,0,0.191931879,0.897759328,0.380844418,0.482106749,1,0
0,1,0,0,0.380358642,0,1,0
1,0,0.632904801,1,0.380864425,0,1,0
0.939670218,0,0,0.642707408,0.380951254,0.08630031,1,0
0,1,0,0,0.381226902,1,1,0
1,0,1,1,0.379853336,0,1,0
0,1,0,0,0.381268245,0,1,0
1,0,1,1,0.380686081,0.26371807,1,0
1,0,0.068727237,0,0.380659606,0.121170566,0.816201782,0
1,0.683802949,0,0,0.380917727,0,1,0
0.182462161,0,0.488992297,0,0.378594256,0,1,0
0,0,1,1,0.380672478,0,1,0
0,0,1,1,0.3808324,0,1,0
0,0,1,1,0.380803759,0,1,0
1,0.25913811,1,0.394137989,0.380674487,0,1,0
1,0,0,0,0.381278097,0,0,1
1,0,1,0.547055388,0.381359679,0,0.219667857,1
1,0,1,1,0.381601754,0,1,1
1,0,1,1,0.380877033,0,1,1
1,0,0.04900643,0.204639958,0.38091329,0,0.116140709,1
0,0,1,1,0.381023843,0,1,1
1,0,1,1,0.381925661,0,1,1
0,0,0,0,0.381002943,0,0,1
0.595245861,0,0,0,0.381641095,0,0,1
1,0,1,1,0.381273542,0,0.854076771,1
1,0,1,0.764099939,0.381524634,0,0.805968537,1
1,0,0,0,0.381779327,0,0,1
1,0,0.43170986,0.566113711,0.380728178,0,0,1
1,0,1,0.657888139,0.381183596,0,0.730700404,1
1,0,1,1,0.380990268,0,1,1
1,0,1,1,0.381337871,0,0.215489772,1
1,0,1,1,0.381127754,0,1,1
0,0,1,1,0.381021253,0,1,1
1,0,1,1,0.381218129,0,1,1
1,0,0.282239942,0,0.38162706,0,0,1
1,0,0,0,0.380859595,0,0.080645843,1
1,0,0.873118816,0.397021727,0.380901602,0,0.051639359,1
1,0,1,1,0.381346079,0,1,1
1,0,0.375081392,0.529192072,0.382043531,0,0.343022674,1
1,0,0.423428197,0.080497411,0.381475753,0,0,1
1,0,1,1,0.381066025,0,1,0
1,0,1,1,0.380395616,0,1,0
1,0,1,1,0.380591205,0,1,0
1,0,0.92512902,0.948246568,0.380721571,0,1,0
1,0,1,1,0.38070277,0,1,0
1,0,1,1,0.380256339,0,1,0
1,0,1,1,0.379952412,0,1,0
1,0,1,1,0.380279032,0,1,0
1,0,1,1,0.38077337,0,1,0
1,0,1,1,0.380964555,0,1,0
1,0,1,1,0.380621282,0,1,0
1,0,1,1,0.380683342,0,1,0
1,0,1,1,0.380842127,0,1,0
1,0,1,1,0.380675771,0,1,0
1,0,1,1,0.380622981,0,1,0
1,0,1,1,0.38046231,0,1,0
1,0,1,1,0.380789057,0,1,0
1,0,1,1,0.380715694,0,1,0
1,0,1,1,0.380559619,0,1,0
